Name,Runtime,Genre,IMDB,Director,Stars
L'étreinte,100,Drama,3.6,Ludovic Bergery,"Emmanuelle Béart, Vincent Dedienne, Nelson Delapalme, Elisabeth Duda"
Yancey McCord: The Killer That Arizona Forgot About,97,Mystery,2.9,Michael Jason Allen,"Chris Robinson, Mark Speno, John H. Euber, Anne Gentry"
"Kamen Raidâ Jiô Next Time: Geitsu, majesutî",64,"Action, Comedy, Fantasy",6.8,Satoshi Morota,"So Okuno, Keisuke Watanabe, Rihito Itagaki, Ayaka Konno"
Witches of Amityville Academy,91,Horror,2.2,Rebecca Matthews,"Kira Reed Lorsch, Donna Spangler, Sarah T. Cohen, Jake Francis"
Bill & Ted Giải Cứu Thế Giới,91,"Adventure, Comedy, Music",6.1,Dean Parisot,"Keanu Reeves, Alex Winter, Kristen Schaal, Samara Weaving"
Max und die wilde 7,87,"Adventure, Crime, Family",6.0,Winfried Oelsner,"Jona Eisenblätter, Uschi Glas, Günther Maria Halmer, Thomas Thieme"
Sayonara made no 30-bun,114,"Drama, Fantasy, Music",6.6,Kentarô Hagiwara,"Takumi Kitamura, Mackenyu, Sayu Kubota, Shô Kiyohara"
Enfant Terrible,134,"Biography, Drama",6.1,Oskar Roehler,"Oliver Masucci, Hary Prinz, Katja Riemann, Felix Hellmann"
S.O.S. Survive or Sacrifice,90,"Adventure, Thriller",3.3,Roman Doronin,"William Baldwin, Alex Bezdenezhnykh, Loris Curci, Christopher Greco"
Swingersi,86,Comedy,3.9,Andrejs Ekis,"Michal Koterski, Antoni Królikowski, Barbara Kurdej-Szatan, Joanna Liszowska"
Cabal,89,"Action, Comedy, Horror",2.1,Rene Perez,"J.D. Angstadt, Michael Arnel, Linda Bott, Joseph Camilleri"
Mang Kepweng: Ang lihim ng bandanang itim,101,"Comedy, Fantasy, Horror",8.6,Topel Lee,"Vhong Navarro, Jaclyn Jose, Joross Gamboa, Barbie Imperial"
The Candy Witch,94,Horror,4.7,Rebecca Matthews,"Jon Callaway, Abi Casson Thompson, Kate Lush, Heather Jackson"
The Forevers,120,"Animation, Action, Adventure",6.4,Iki Ènèng,"Lily Thomas, Iki Ènèng, Cynthia Abrams, Rian Williams"
Taish,179,"Action, Thriller",7.4,Bejoy Nambiar,"Jim Sarbh, Harshvardhan Rane, Pulkit Samrat, Kriti Kharbanda"
Mayday,114,"Comedy, Romance",5.5,Sam Akina,"Piotr Adamczyk, Diana Baczkowska, Alicja Baran, Mariusz Bindula"
Breaking Them Up,95,Comedy,6.8,Scott Dow,"Stephen Schneider, Kelen Coleman, Jakob Wedel, Tess Aubert"
Pixie,93,"Comedy, Crime, Thriller",5.8,Barnaby Thompson,"Olivia Cooke, Fra Fee, Rory Fleck Byrne, Pat Shortt"
Two Eyes,95,Drama,8.0,Travis Fine,"Benjamin Rigby, Kiowa Gordon, Kate Bornstein, Ryan Cassata"
(NE) Idealnyy muzhchina,92,"Comedy, Romance, Sci-Fi",3.1,Marius Balchunas,"Yuliya Aleksandrova, Egor Bulatkin, Roman Kurtsyn, Maksim Lagashkin"
Cupid,83,Horror,4.8,Scott Jeffrey,"Georgina Jane, Michael Owusu, Abi Casson Thompson, Ali Barouti"
18 regali,115,Drama,6.7,Francesco Amato,"Vittoria Puccini, Benedetta Porcaroli, Edoardo Leo, Sara Lazzaro"
Dignitate,109,Drama,7.9,Fajar Nugros,"Al Ghazali, Caitlin Halderman, Giorgino Abraham, Teuku Rizky Muhammad"
Take Out Girl,100,Drama,8.5,Hisonni Mustafa,"Hedy Wong, Ski Carr, Lynna Yee, J. Teddy Garces"
7 ore per farti innamorare,93,Comedy,5.8,Giampaolo Morelli,"Giampaolo Morelli, Serena Rossi, Diana Del Bufalo, Massimiliano Gallo"
The Last Thanksgiving,73,Horror,4.2,Erick Lorinc,"Amanda Arrants, Jake Balser, Annie Collins, Mitch Collins"
Let Them All Talk,113,"Comedy, Drama",6.1,Steven Soderbergh,"Meryl Streep, Gemma Chan, Dianne Wiest, Christopher Fitzgerald"
Agir Romantik,97,"Comedy, Drama, Romance",4.4,Deniz Denizciler,"Onur Tuna, Tuvana Türkay, Altan Erkekli, Semra Dinçer"
IIT Krishnamurthy,122,"Drama, Mystery",5.6,SreeVardhan,"Maira Doshi, Ashwin, Veera Badhram, Banerjee"
Pressure Cooker,135,"Comedy, Drama, Family",6.3,,"Abhinaya, Anil, Preethi Asrani, Babloo"
Love Aaj Kal Porshu,105,"Drama, Romance",6.1,Pratim D. Gupta,"Arjun Chakraborty, Madhumita Sarcar, Paoli Dam, Anindita Bose"
Drown the Clown,95,"Drama, Mystery, Thriller",4.7,Justin Viggiano,"Claritza Brown, Tony Brown, Amy Renée Garcia, Carli Garcia"
Wish Upon a Unicorn,93,"Adventure, Family, Fantasy",5.5,Steve Bencich,"Ryan Kiera Armstrong, Anthony Backman, Steve Bencich, Tait Blum"
Padrenostro,120,Drama,5.6,Claudio Noce,"Pierfrancesco Favino, Barbara Ronchi, Mattia Garaci, Francesco Gheghi"
Dorogie tovarishchi,121,"Drama, History",6.5,Andrey Konchalovskiy,"Yuliya Vysotskaya, Vladislav Komarov, Andrey Gusev, Yuliya Burova"
Rentang Kisah,98,"Biography, Drama",7.2,Danial Rifki,"Beby Tsabina, Juan Bione Subiantoro, Donny Damara, Cut Mini Theo"
Nightshift,95,Horror,7.1,Yam Laranas,"Yam Concepcion, Jeffrey Quizon, Soliman Cruz, Ruby Ruiz"
Magnezja,120,"Crime, Western",5.3,Maciej Bochniak,"Dawid Ogrodnik, Mateusz Kosciukiewicz, Maja Ostaszewska, Borys Szyc"
Hokusai,129,Biography,4.6,Hajime Hashimoto,"Hiroshi Abe, Munetaka Aoki, Eita, Haruka Imô"
Swimming for Gold,91,"Family, Sport",5.6,Hayley MacFarlane,"Peyton List, Martin Dingle Wall, Angela Harding, Candice Hill"
Dwitiyo Purush,129,"Drama, Mystery, Thriller",6.0,Srijit Mukherji,"Raima Sen, Parambrata Chattopadhyay, Srijit Mukherji, Anirban Bhattacharya"
Scandal in 97,85,Thriller,4.5,Sam Prudence,"Roger Ringrose, Ryan Early, Tracy Bargate, Matt Beauman-Jones"
Sebelum Iblis Menjemput: Ayat Dua,110,"Horror, Mystery, Thriller",6.1,Timo Tjahjanto,"Chelsea Islan, Widika Sidmore, Baskara Mahendra, Hadijah Shahab"
Nanti Kita Cerita Tentang Hari Ini,121,"Drama, Family",7.4,Angga Dwimas Sasongko,"Rio Dewanto, Sheila Dara Aisha, Rachel Amanda, Sinyo Riza"
Sarileru Neekevvaru,169,"Action, Comedy, Drama",6.0,Anil Ravipudi,"Mahesh Babu, Rashmika Mandanna, Vijayshanti, Prakash Raj"
Anak Garuda,129,"Adventure, Drama",9.0,,"Tissa Biani Azzahra, Violla Georgie, Ajil Ditto, Clairine Clay"
The Boy Behind the Door,88,"Horror, Mystery, Thriller",6.5,,"Lonnie Chavis, Ezra Dewey, Kristin Bauer van Straten, Scott Michael Foster"
Yerba Buena,95,Comedy,6.8,Bruno Irizarry,"Karla Monroig, Isel Rodriguez, Ricardo Alvarez, Braulio Castillo hijo"
Raahu,123,Thriller,6.7,Subbu Vedula,"Dinesh Akki, Kishore Babu, Ganesh Bandi, Srinivasa Rao Bethapudi"
"Heinähattu, Vilttitossu ja ärhäkkä koululainen",75,"Comedy, Family",4.5,Lenka Hellstedt,"Lari Halme, Pirjo Heikkilä, Janne Kataja, Hugo Komaro"
A New York Christmas Wedding,88,"Drama, Romance",5.2,Otoja Abit,"Chris Noth, Nia Fairweather, Chris Trousdale, Otoja Abit"
Precarious,106,Adventure,6.6,Wes Terray,"Andrey Pfening, Dashiell Hillman, Juliana Frick, Meriel Melendrez Mees"
Teenage Girl: First Wheels,87,"Comedy, Drama, Romance",8.1,Aaron Lee Lopez,"Corey Feldman, William Austin Barker, Mick Buck, Arlene Cavazos"
Ancora pochi passi,110,Horror,3.7,Pupi Oggiano,"Diego Casale, Giorgia Lorusso, Valentina Anselmi, Omar Vestri"
Vigilante,84,"Action, Crime, Drama",7.8,Caleb Lisitsin,"Adam Corey, Nicholas Lisitsin, Aiden Gale, Caleb Lisitsin"
Pattas,141,"Action, Drama",5.7,R.S. Durai Senthilkumar,"Dhanush, Sneha, Mehreen Pirzada, Naveen Chandra"
Erna i krig,100,"Drama, War",6.1,Henrik Ruben Genz,"Trine Dyrholm, Ulrich Thomsen, Anders W. Berthelsen, Elias Munk"
Papi Sitter,90,Comedy,5.0,Philippe Guillard,"Gérard Lanvin, Olivier Marchal, Camille Aguilar, Anne Girouard"
The Oak Room,90,Thriller,6.0,Cody Calahan,"RJ Mitte, Peter Outerbridge, Ari Millen, Nicholas Campbell"
Abigail Haunting,85,Horror,3.7,Kelly Schwarze,"Chelsea Jurkiewicz, Austin Collazo, Brenda Daly, Michael Monteiro"
Spell,91,"Horror, Thriller",5.4,Mark Tonderai,"Omari Hardwick, Loretta Devine, Lorraine Burroughs, Hannah Gonera"
Lethal Kittens,110,Comedy,8.1,Volodymyr Tykhyy,"Dmitriy Tuboltsev, Stanislav Bzhezinskyi, Petro Mykytyuk, Vira Klymkovetska"
Honeydew,106,Horror,5.9,Devereux Milburn,"Sawyer Spielberg, Malin Barr, Barbara Kingsley, Stephen D'Ambrose"
Julemandens datter 2,92,"Adventure, Family, Fantasy",6.4,Christian Dyekjær,"Ella Testa Kusk, Bertil Smith, Martin Buch, Mia Lyhne"
Chế Độ Máy Bay,96,"Comedy, Drama, Romance",5.0,César Rodrigues,"Larissa Manoela, Erasmo Carlos, Katiuscia Canoro, André Luiz Frambach"
His,127,"Drama, Family, Romance",7.2,Rikiya Imaizumi,"Keiko Toda, Honoka Matsumoto, Hio Miyazawa, Toshie Negishi"
Suraj Pe Mangal Bhari,141,Comedy,5.7,Abhishek Sharma,"Fatima Sana Shaikh, Manoj Bajpayee, Annu Kapoor, Karishma Tanna"
Hayalet: 3 Yasam,105,"Action, Drama, Thriller",6.1,Omer Inal,"Cihan Simsek, Tuana Melis Almaci, Yildiz Asyali, Aksel Yakup Bektas"
Nadie Sabe Que Estoy Aquí,91,"Drama, Music",6.4,Gaspar Antillo,"Jorge Garcia, Lukas Vergara, Millaray Lobos, Luis Gnecco"
Cruise Control,84,"Comedy, Romance",5.6,Rudi Van Den Bossche,"Gene Bervoets, Charlotte Anne Bongaerts, Peter Bulckaen, Robert De La Haye"
My Brothers' Crossing,98,Drama,8.2,Ricky Borba,"Daniel Roebuck, James Black, Paul Ben-Victor, Ricky Borba"
Anjaam Pathiraa,144,"Crime, Mystery, Thriller",8.0,Midhun Manuel Thomas,"Kunchacko Boban, Jinu Joseph, Unnimaya Prasad, Sreenath Bhasi"
La mia banda suona il pop,95,Comedy,4.7,Fausto Brizzi,"Christian De Sica, Massimo Ghini, Angela Finocchiaro, Paolo Rossi"
Feel the Beat,109,"Comedy, Drama, Family",6.3,Elissa Down,"Sofia Carson, Pamela MacDonald, Sonia Laplante, Nayo"
Beyond the Omega,80,Horror,5.1,Mattia De Pascali,"Lorenzo Lepori, Benedetta Rossi, Alex Lucchesi, Pio Bisanti"
Held,94,"Horror, Mystery, Thriller",6.1,,"Jill Awbrey, Bart Johnson, Rez Kempton, Zack Gold"
Die Hochzeit,119,Comedy,3.1,Til Schweiger,"Til Schweiger, Samuel Finzi, Milan Peschel, Lilli Schweiger"
Phiên Tòa Chicago 7,129,"Drama, History, Thriller",7.8,Aaron Sorkin,"Eddie Redmayne, Alex Sharp, Sacha Baron Cohen, Jeremy Strong"
The Killing of Two Lovers,85,Drama,7.1,Robert Machoian,"Chris Coy, Clayne Crawford, Arri Graham, Bruce Graham"
Rumbo al Mar,90,Drama,4.3,Nacho Garassino,"Santiago Bal, Federico Bal, Anita Martínez, Zulma Faiad"
Castle Freak,106,Horror,4.3,Tate Steinsiek,"Clair Catherine, Kika Magalhães, Jake Horowitz, Emily Sweet"
Rundfunk: Jachterwachter,89,Comedy,5.8,Rob Lücker,"Annemieke Bakker, Gilles Biesheuvel, Pierre Bokma, Peter Bolhuis"
DNA Killer,85,"Adventure, Family, Fantasy",4.8,Lisa France,"Brian Ames, Diora Baird, Chip Bolcik, Darin Brooks"
The Source of Shadows,83,Horror,5.6,,"Ashleigh Allard, Tom Bonington, Eliane Gagnon, Marissa Kaye Grinestaff"
Bleicherode der Film,91,Comedy,5.7,Hans-Günther Bücking,"Marion Mitterhammer, Bruno Jonas, Thomas Rohmer, Joyce Schenke"
Dhamaka,121,Comedy,5.5,Omar,"Sabumon Abdusamad, Idavela Babu, Dharmajan Bolgatty, Nikki Galrani"
About Her,90,"Fantasy, Mystery",3.5,Islam El Azzazi,"Nada El Shazly, Fadwa Abed, Salah Fahmi, Ahmad Malek"
Ponmagal Vandhal,123,"Crime, Drama, Thriller",6.8,JJ Fredrick,"Jyotika, Parthiban, Bhagyaraj, Praveen"
After Love,89,Drama,7.4,Aleem Khan,"Joanna Scanlan, Nathalie Richard, Talid Ariss, Nasser Memarzia"
Anveshanam,121,"Drama, Mystery, Thriller",6.0,Prasobh Vijayan,"Jayasurya, Shruti Ramachandran, Vijay Babu, Leona Lishoy"
The Translator,105,Thriller,6.3,,"Ziad Bakri, Yumna Marwan, David Field, Sawsan Arshid"
Are We Lost Forever,104,Romance,5.8,David Färdmar,"Björn Elgerd, Jonathan Andersson, Micki Stoltt, Nemanja Stojanovic"
Princezna zakletá v case,115,"Adventure, Comedy, Family",8.7,Petr Kubik,"Natalia Germani, Eliska Krenková, Simona Zmrzlá, Marek Lambora"
Moments in Spacetime,112,Drama,5.1,Chris Cowden,"John Rhys-Davies, Patty Srisuwan, Sam Gittins, Nimet Kanji"
Locas por el Cambio,95,Comedy,4.7,Ihtzi Hurtado,"Sofía Sisniega, Mariel Molino, Mauricio Argüelles, Amorita Rasgado"
Halloween Của Hubie,102,"Comedy, Fantasy, Mystery",5.2,Steven Brill,"Adam Sandler, Kevin James, Julie Bowen, Ray Liotta"
Palasa 1978,144,"Action, Drama",7.5,Karuna Kumar,"Rakshith, Nakshatra, Raghu Kunche, Vijay Ram"
Un Crack,86,Drama,5.0,Jorge Piwowarski,"Christian Sancho, Andrés Vicente, Gabriel Almirón, Martin Gallo"
Miracle on Highway 34,71,"Drama, Family",5.3,Nathan Clarkson,"Sharonne Lanier, Josh Murray, Nathan Clarkson, Keelia Clarkson"
Mica,103,,5.8,Ismaël Ferroukhi,"Mohammed Azelrab Kaghat, Nabil Elboukhari, Rachid Fekkak, Laila Haddadi"
La nuée,101,"Drama, Fantasy, Horror",6.1,Just Philippot,"Suliane Brahim, Nathalie Boyer, Sofian Khammes, Victor Bonnel"
Saezuru Tori Wa Habatakanai: The Clouds Gather,85,"Animation, Crime, Drama",7.2,Kaori Makita,"Tarusuke Shingaki, Wataru Hatano, Kenta Miyake, Takahiro Miyake"
Abominable,72,Horror,3.6,Jamaal Burden,"Katrina Mattson, Amy Gordon, Robert Berlin, Brandon Grimes"
Duo guan,135,"Drama, Sport",6.7,Peter Ho-Sun Chan,"Li Gong, Bo Huang, Gang Wu, Yuchang Peng"
The Passenger,75,"Drama, Thriller",4.1,Brian Franklin,"Luke Christian, Isaac Money, Abbie Steele"
Between Waves,100,"Drama, Sci-Fi",7.5,Virginia Abramovich,"Fiona Graham, Luke Robinson, Sebastian Deery, Stacey Bernstein"
Into the Beat - Dein Herz tanzt,98,"Drama, Music, Romance",5.4,Stefan Westerwelle,"Alexandra Pfeifer, Yalany Marschner, Ina Geraldine Guy, Tidiane Jamayn Diallo"
The Last Shift,90,"Comedy, Drama",5.5,Andrew Cohn,"Richard Jenkins, Cameron Scott Roberts, Holden Ochsenhirt, Da'Vine Joy Randolph"
Sacrilege,83,Horror,3.9,David Creed,"Tamaryn Payne, Emily Wyatt, Sian Abrahams, Naomi Willow"
The Christmas High Note,85,Romance,5.3,Brian Skiba,"Jamie Luner, Johnny Messner, Kassandra Clementi, William McNamara"
El-Deccur,70,Horror,5.8,Gökhan Ari,"Ulukan Agdas, Merve Ceylan, Dilara Demirdüzen, Fatih Kinaci"
Ducobu 3,94,Comedy,4.3,Elie Semoun,"Elie Semoun, Émilie Caen, Frédérique Bel, Loïc Legendre"
Grandma's Will,97,Comedy,5.0,Javier Colinas,"Susana Alexander, Luis Arrieta, Enrique Becker, Roberto D'Amico"
Warkop DKI Reborn 4,103,"Adventure, Comedy",5.4,Rako Prijanto,"Aliando Syarief, Adipati Dolken, Randy Nidji, Indro Warkop"
E.14,86,Drama,8.6,Rafael Flores,"Netta Brooks, Allison Ewing, Alessandro Garcia, Trestin George"
Gekijo,136,"Drama, Romance",6.4,Isao Yukisada,"Kento Yamazaki, Mayu Matsuoka, Kan'ichirô Satô, Sairi Itô"
Passou,70,Drama,5.5,Felipe André Silva,"Fábio Alves, Carlos Eduardo Ferraz, Peu Queiroga, Pedro Toscano"
Safety,122,"Biography, Drama, Sport",6.8,Reginald Hudlin,"Jay Reeves, Javien Jackson, Thaddeus J. Mixson, Corinne Foxx"
A Divisão,134,"Action, Crime, Thriller",6.3,Vicente Amorim,"Erom Cordeiro, Thelmo Fernandes, Vanessa Gerbelli, Bruce Gomlevsky"
The Haunting of Margam Castle,81,Horror,2.6,Andrew Jones,"Caroline Munro, Vernon Dobtcheff, Jane Merrow, Derren Nesbitt"
Shylock,130,"Action, Drama, Thriller",5.7,Ajai Vasudev,"Mammootty, V. Jayaprakash, Meena, Binu Adimali"
Guru-Guru Gokil,101,"Comedy, Drama",6.2,Sammaria Simanjuntak,"Gading Marten, Boris Bokir, Kevin Ardilova, Ibnu Jamil"
The Forty-Year-Old Version,123,"Comedy, Drama",7.2,Radha Blank,"Radha Blank, Peter Kim, Oswin Benjamin, Imani Lewis"
Death of Nintendo,99,Comedy,5.8,Raya Martin,"Noel Comia Jr., Agot Isidro, Moi Marcampo, John Vincent Servilla"
Toko Barang Mantan,98,"Comedy, Drama, Romance",5.8,Viva Westi,"Reza Rahadian, Marsha Timothy, Iedil Dzuhrie Alaudin, Dea Panendra"
Parents d'élèves,89,Comedy,5.9,Noémie Saglio,"Vincent Dedienne, Camélia Jordana, Oscar Pauleau, Alix Poisson"
Minari,115,Drama,7.7,Lee Isaac Chung,"Steven Yeun, Yeri Han, Youn Yuh-jung, Alan S. Kim"
Contra,108,Comedy,6.2,Sönke Wortmann,"Nilam Farooq, Christoph Maria Herbst, Hassan Akkouch, Ernst Stötzner"
Influence,92,"Drama, Mystery, Thriller",7.5,Trey Haley,"Roger Guenveur Smith, Deborah Cox, Kellita Smith, Drew Sidora"
La vita davanti a sé,94,Drama,6.8,Edoardo Ponti,"Sophia Loren, Ibrahima Gueye, Renato Carpentieri, Iosif Diego Pirvu"
Christmas on the Square,98,"Comedy, Family, Musical",5.2,Debbie Allen,"Dolly Parton, Jenifer Lewis, Josh Segarra, Jeanine Mason"
Effacer l'historique,110,"Comedy, Drama",5.8,,"Blanche Gardin, Denis Podalydès, Corinne Masiero, Vincent Lacoste"
#Alive: Tôi Còn Sống,98,"Action, Drama, Horror",6.2,Il Cho,"Yoo Ah-In, Park Shin-Hye, Jeon Bae-soo, Hyun-Wook Lee"
Mank,131,"Biography, Comedy, Drama",7.1,David Fincher,"Gary Oldman, Amanda Seyfried, Lily Collins, Tom Pelphrey"
Seurapeli,117,Comedy,7.7,Jenni Toivoniemi,"Laura Birn, Emmi Parviainen, Eero Milonoff, Samuli Niittymäki"
One Night in Miami,114,Drama,6.0,Regina King,"Kingsley Ben-Adir, Eli Goree, Aldis Hodge, Leslie Odom Jr."
A este lado del mundo,96,Comedy,6.9,David Trueba,"Anna Alarcón, Mohamed Zidane Barry, Ondina Maldonado, Joaquín Notario"
Faking A Murderer,85,Crime,8.6,Stuart Stone,"Adam Rodness, Stuart Stone, Josh Cruddas"
Cyst,69,"Horror, Sci-Fi",6.5,Tyler Russell,"Greg Sestero, Eva Habermann, Jason Douglas, Gene Jones"
Golondrinas,65,Drama,6.8,Mariano Mouriño,"María Laura Carhuavilca, Roberto Cobian, Ángel Collante, Hugo Gallop"
Wanton,90,"Crime, Thriller",4.4,Jaimin Bal,"Aryan Neeraaj Anand, Vipin Bhardwaj, Pooja Chauhan, Varsha Choudhary"
Le Magasin de solitude,97,,8.1,François Zabaleta,"Yann Collette, Francis Coffinet, François Zabaleta, Tomasz Cichawa"
Souvenirs,84,Thriller,4.5,Anna Mikami,"Isabella Pisacane, Jamie Donnelly, Abby Awe, Rosa Gilmore"
Gullregn,112,"Comedy, Drama",6.8,Ragnar Bragason,"Sigrún Edda Björnsdóttir, Eyþór Gunnlaugsson, Karolina Gruszka, Halldóra Geirharðsdóttir"
Confessions of a Producer,95,Romance,7.0,Jim Lewis,"Clare Grant, Steve Barrett, Jennifer Bisgard, Riley Geeskie"
Cùng Làm Anh Hùng,100,"Action, Comedy, Drama",4.7,Robert Rodriguez,"YaYa Gosselin, Lyon Daniels, Andy Walken, Hala Finley"
Mafia,113,"Action, Crime, Drama",5.9,Karthick Naren,"Arun Vijay, Prasanna, Priya Bhavani Shankar, Praveen"
Psy 3: W imie zasad,126,"Action, Crime, Drama",6.3,Wladyslaw Pasikowski,"Boguslaw Linda, Marcin Dorocinski, Cezary Pazura, Jan Frycz"
Don't Speak,83,"Horror, Sci-Fi, Thriller",4.1,Scott Jeffrey,"Stephanie Lodge, Ryan Davies, Jake Watkins, Will Stanton"
Doraemon: Nobita Và Những Bạn Khủng Long Mới,110,"Animation, Adventure, Family",7.1,Kazuaki Imai,"Wasabi Mizuta, Megumi Ohara, Shihoko Hagino, Yumi Kakazu"
Sweet Sunshine,93,Drama,6.9,Craig McMahon,"Bill Wetherill, Savanah D. McMahon, Julie Van Lith, John Way"
My Name Is Raja,122,"Action, Horror, Romance",7.0,Ashwin Krishna,"Aakarshika, Ayushree, Nasreen, Raaj Suriyan"
Fully Realized Humans,74,Comedy,6.8,Joshua Leonard,"Jess Weixler, Joshua Leonard, Beth Grant, Tom Bower"
AI Houkai,133,"Sci-Fi, Thriller",5.2,Yû Irie,"Sei Ashina, Alice Hirose, Takanori Iwata, Kento Kaku"
Korisnici,122,Drama,6.4,Ivan Ikic,"Goran Bogdan, Marusa Majer, Marijana Novakov, Tijana Markovic"
Takeover,87,Comedy,5.5,Florian Ross,"Jürgen Heinrich, Lisa-Marie Koroll, Heiko Lochmann, Roman Lochmann"
Vikend sa caletom,98,Comedy,7.6,Miroslav Momcilovic,"Nenad Jezdic, Vasa Vranes, Branko Vidakovic, Jelena Djukic"
Rapunzels Fluch,80,"Horror, Mystery, Thriller",5.5,David Brückner,"Tabea Georgiamo, Michael von der Brelie, Davis Schulz, Sophie Swan"
Marcus,110,Drama,9.3,J.R. Poli,"Owen Miller, Katana Malone, Paul Wight, Todd Bruno"
Brutus vs César,87,Comedy,3.5,Kheiron,"Kheiron, Thierry Lhermitte, Gérard Darmon, Ramzy Bedia"
"Berlin, Berlin: Cô Dâu Tháo Chạy",80,"Comedy, Drama, Romance",3.6,Franziska Meyer Price,"Farouk El-Khalili, Matthias Klimsa, Kai Lentrodt, Kailas Mahadevan"
Unpregnant,103,"Comedy, Drama",6.2,Rachel Lee Goldenberg,"Haley Lu Richardson, Barbie Ferreira, Giancarlo Esposito, Alex MacNicoll"
Dara iz Jasenovca,130,"Drama, History, War",8.4,Predrag Antonijevic,"Vuk Kostic, Nikolina Jelisavac, Petar Zekavica, Igor Djordjevic"
Zwaar Verliefd! 2,105,"Comedy, Romance",6.1,Marc Willard,"Barbara Sloesen, Jim Bakkum, Frederik Brom, Abbey Hoes"
Dreamkatcher,85,"Horror, Thriller",3.7,Kerry Harris,"Radha Mitchell, Henry Thomas, Finlay Wojtak-Hissong, Lin Shaye"
L'origine du monde,98,Comedy,6.0,Laurent Lafitte,"Laurent Lafitte, Karin Viard, Vincent Macaigne, Hélène Vincent"
Slender Man: Origins,92,"Horror, Mystery, Sci-Fi",4.5,Wincent Sommers,"Lea Zoë Voss, Fata Hasanovic, Alicija-Laureen Köhler, Franziska Benz"
Baba Parasi,116,Comedy,4.5,Selçuk Aydemir,"Ahmet Kural, Murat Cemcir, Seher Devrim Yakut, Rasim Öztekin"
Ray Jr's Rent Due,73,Comedy,5.2,Mike Berry,"Ray Jr., Jasmin Brown, Michael Colyar, Landon Romano"
Les sans-dents,85,Comedy,6.6,Pascal Rabaté,"Romain Francisco, Marie-Pascale Grenier, Gustave Kervern, Vincent Martin"
House of Shadows,75,Horror,2.4,Nicholas Winter,"Harriet Madeley, Yvonne Mai, Luke Bailey, Elena Delia"
A Dark Path,75,"Sci-Fi, Thriller",2.3,Nicholas Winter,"Makenna Guyler, Mari Beaseley, Thomasin Lockwood, Jimmy Essex"
Ginny Weds Sunny,125,"Comedy, Romance",5.6,Puneet Khanna,"Yami Gautam, Vikrant Massey, Ayesha Raza, Rajiv Gupta"
The Main Event,101,"Action, Comedy, Family",4.7,Jay Karas,"Seth Carr, Tichina Arnold, Adam Pally, Ken Marino"
Lấp Lánh Trời Đêm,118,"Drama, Fantasy, Sci-Fi",5.6,George Clooney,"George Clooney, Felicity Jones, David Oyelowo, Caoilinn Springall"
Josep,71,"Animation, Biography, Drama",7.4,Aurel,"Sergi López, Emmanuel Vottero, Xavier Serrano, David Marsais"
Dramarama,91,"Comedy, Drama",7.7,Jonathan Wysocki,"Nico Greetham, Zak Henri, Anna Grace Barlow, Megan Suri"
Nikah Yuk,94,Drama,6.5,Adhe Dharmastriya,"Yuki Kato, Marcell Darwin, Aliyah Faizah, Dwi Akraniza A."
Cuộc Gọi,112,"Crime, Horror, Mystery",7.1,Chung-Hyun Lee,"Park Shin-Hye, Jong-seo Jun, Sung-ryung Kim, El Lee"
Copper Bill,84,Thriller,3.7,Brett Bentman,"Thom Hallum, Dustin Rhodes, Katherine Harris, Arthur RedCloud"
Serebryanye konki,130,"Adventure, Drama, Family",7.0,Michael Lockshin,"Fedor Fedotov, Sonia Priss, Yuriy Borisov, Kirill Zaytsev"
A Daughter's Ordeal,86,Thriller,4.9,Richard Switzer,"Natalie Brown, Sarah Fisher, Alexa Rose Steele, Reha Sandill"
Savage Creatures,75,Horror,3.7,Richard Lowry,"Greg Travis, Cean Okada, Victoria Steadman, Ryan Quinn Adams"
Schwarzach 23 und das mörderische ich,90,"Comedy, Crime",5.7,Matthias Tiefenbacher,"Maximilian Brückner, Friedrich von Thun, Marlene Morreis, Gundi Ellert"
Halloween Night,60,"Horror, Thriller",7.1,JP DeStefano,"JP DeStefano, Ainura DeStefano, Sandra Gronberg, Victor V Gelsomino"
Czarny mlyn,100,"Adventure, Family",8.2,Mariusz Palej,"Marcin Dorocinski, Magdalena Niec, Ireneusz Koziol, Grazyna Bulka"
Kẻ Vô Hình,124,"Drama, Horror, Mystery",7.1,Leigh Whannell,"Elisabeth Moss, Oliver Jackson-Cohen, Harriet Dyer, Aldis Hodge"
The Donkey King,98,"Animation, Adventure, Comedy",6.4,Aziz Jindani,"Dan Green, Tyler Bunch, Mike Pollock, Billy Bob Thompson"
